cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Intendencia,Intendente,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Ramon-Mestre-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/Ramon-Mestre-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Ramon-Mestre-thumbnail-125x125-70.JPG', 'path': 'thumbnail/Ramon-Mestre-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Ramon-Mestre.JPG', 'path': 'original/Ramon-Mestre.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Ramon-Mestre.JPG,Ramón J. Mestre,Sin definir,/funcionarios/persona/ramon-j-mestre/1
"Secretaría de Modernización, Comunicación y Desarrollo Estratégico","Secretario de Modernización, Comunicación y Desarrollo Estratégico","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Funcionario-Publico-Marcelo-Cossar-thumbnail-32x32.png', 'path': 'thumbnail_32x32/Funcionario-Publico-Marcelo-Cossar-thumbnail-32x32.png'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Funcionario-Publico-Marcelo-Cossar-thumbnail-125x125.png', 'path': 'thumbnail/Funcionario-Publico-Marcelo-Cossar-thumbnail-125x125.png'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Funcionario-Publico-Marcelo-Cossar.png', 'path': 'original/Funcionario-Publico-Marcelo-Cossar.png'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Funcionario-Publico-Marcelo-Cossar.png,Marcelo Cossar,Sin definir,/funcionarios/persona/marcelo-cossar/3
Dirección de Sistemas de Información e Innovación,Director de Sistemas de Información e Innovación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_162-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_162-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_162-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_162-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_162.JPG', 'path': 'original/FU_162.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_162.JPG,Andrés Vázquez,Sin definir,/funcionarios/persona/andres-vazquez/2
Dirección de Educación Virtual y Contenidos Multimediales,Director de Educación Virtual y Contenidos Multimediales,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_588_-_Edgar_Daniel_Borgobello-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_588_-_Edgar_Daniel_Borgobello-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_588_-_Edgar_Daniel_Borgobello-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_588_-_Edgar_Daniel_Borgobello-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_588_-_Edgar_Daniel_Borgobello.JPG', 'path': 'original/FU_588_-_Edgar_Daniel_Borgobello.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_588_-_Edgar_Daniel_Borgobello.JPG,Edgar Borgobello,Sin definir,/funcionarios/persona/edgar-borgobello/5
Dirección General de Capacitación,Director General de Capacitación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_607_Cristina_Capra-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_607_Cristina_Capra-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_607_Cristina_Capra-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_607_Cristina_Capra-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_607_Cristina_Capra.JPG', 'path': 'original/FU_607_Cristina_Capra.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_607_Cristina_Capra.JPG,María Capra,Sin definir,/funcionarios/persona/maria-capra/6
"UNIDAD CENTRAL DE GESTIÓN Dirección General de Gestión ""A""","UNIDAD CENTRAL DE GESTIÓN Director General de Gestión ""A""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_694_-_Cristina_Giorcelli-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_694_-_Cristina_Giorcelli-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_694_-_Cristina_Giorcelli-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_694_-_Cristina_Giorcelli-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_694_-_Cristina_Giorcelli.JPG', 'path': 'original/FU_694_-_Cristina_Giorcelli.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_694_-_Cristina_Giorcelli.JPG,Cristina Giorcelli,Sin definir,/funcionarios/persona/cristina-giorcelli/7
"UNIDAD CENTRAL DE GESTIÓN Dirección General de Gestión ""B""","UNIDAD CENTRAL DE GESTIÓN Director General de Gestión ""B""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Lucas_gastaldi-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/Lucas_gastaldi-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Lucas_gastaldi-thumbnail-125x125-70.JPG', 'path': 'thumbnail/Lucas_gastaldi-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Lucas_gastaldi.JPG', 'path': 'original/Lucas_gastaldi.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Lucas_gastaldi.JPG,Lucas Gastaldi,Sin definir,/funcionarios/persona/lucas-gastaldi/8
"UNIDAD CENTRAL DE GESTIÓN Dirección General de Gestión ""C""","UNIDAD CENTRAL DE GESTIÓN Director General de Gestión ""C""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/andres_ferrer_1-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/andres_ferrer_1-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/andres_ferrer_1-thumbnail-125x125-70.JPG', 'path': 'thumbnail/andres_ferrer_1-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/andres_ferrer_1.JPG', 'path': 'original/andres_ferrer_1.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/andres_ferrer_1.JPG,Hernán Ferrer,Sin definir,/funcionarios/persona/hernan-ferrer/9
Oficialía Mayor Adjunta,Oficialía Mayor Adjunta,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_371_-_Alejandra_Ferrero-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_371_-_Alejandra_Ferrero-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_371_-_Alejandra_Ferrero-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_371_-_Alejandra_Ferrero-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_371_-_Alejandra_Ferrero.JPG', 'path': 'original/FU_371_-_Alejandra_Ferrero.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_371_-_Alejandra_Ferrero.JPG,Alejandra Ferrero,Sin definir,/funcionarios/persona/alejandra-ferrero/10
Secretaría Legal y Técnica,Secretario Legal y Técnico,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/frosasco-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/frosasco-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/frosasco-thumbnail-125x125-70.jpg', 'path': 'thumbnail/frosasco-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/frosasco.jpg', 'path': 'original/frosasco.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/frosasco.jpg,Diego Frossasco,Sin definir,/funcionarios/persona/diego-frossasco/11
Subdirección de Turismo,Subdirección de Turismo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_635_-_Belen_Urquizas-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_635_-_Belen_Urquizas-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_635_-_Belen_Urquizas-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_635_-_Belen_Urquizas-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_635_-_Belen_Urquizas.JPG', 'path': 'original/FU_635_-_Belen_Urquizas.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_635_-_Belen_Urquizas.JPG,Maria Urquiza,Sin definir,/funcionarios/persona/maria-urquiza/12
Dirección de Turismo,Dirección de Turismo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_397_-_Sebastian_Valenti_lwRqNU7-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_397_-_Sebastian_Valenti_lwRqNU7-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_397_-_Sebastian_Valenti_lwRqNU7-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_397_-_Sebastian_Valenti_lwRqNU7-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_397_-_Sebastian_Valenti_lwRqNU7.JPG', 'path': 'original/FU_397_-_Sebastian_Valenti_lwRqNU7.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_397_-_Sebastian_Valenti_lwRqNU7.JPG,Sebastián Valenti,Sin definir,/funcionarios/persona/sebastian-valenti/13
Dirección de Ceremonial y Protocolo,Dirección de Ceremonial y Protocolo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_069_-_Jose_Petrini-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_069_-_Jose_Petrini-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_069_-_Jose_Petrini-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_069_-_Jose_Petrini-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_069_-_Jose_Petrini.JPG', 'path': 'original/RN_069_-_Jose_Petrini.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_069_-_Jose_Petrini.JPG,José Petrini,Sin definir,/funcionarios/persona/jose-petrini/16
Secretaría Privada,Secretario Privado,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mariano_Font-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Mariano_Font-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mariano_Font-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Mariano_Font-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mariano_Font.jpg', 'path': 'original/Mariano_Font.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mariano_Font.jpg,Mariano Font,Sin definir,/funcionarios/persona/mariano-font/17
Administración General de la Justicia administrativa municipal de faltas,Administrador General de la Justicia administrativa municipal de faltas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_078_-_Ramon_Ortega-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_078_-_Ramon_Ortega-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_078_-_Ramon_Ortega-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_078_-_Ramon_Ortega-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_078_-_Ramon_Ortega.JPG', 'path': 'original/RN_078_-_Ramon_Ortega.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_078_-_Ramon_Ortega.JPG,Ramón Ortega,Sin definir,/funcionarios/persona/ramon-ortega/18
Dirección de Asuntos Legales,Dirección de Asuntos Legales,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_080_Ivana_Picardo-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_080_Ivana_Picardo-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_080_Ivana_Picardo-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_080_Ivana_Picardo-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_080_Ivana_Picardo.JPG', 'path': 'original/RN_080_Ivana_Picardo.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_080_Ivana_Picardo.JPG,Ivana Piccardo,Sin definir,/funcionarios/persona/ivana-piccardo/20
Subasesoría Letrada,Subasesoría Letrada,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_089_-_Alfredo_Sapp-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_089_-_Alfredo_Sapp-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_089_-_Alfredo_Sapp-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_089_-_Alfredo_Sapp-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_089_-_Alfredo_Sapp.JPG', 'path': 'original/RN_089_-_Alfredo_Sapp.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_089_-_Alfredo_Sapp.JPG,Alfredo Sapp,Sin definir,/funcionarios/persona/alfredo-sapp/21
Asesoría Letrada,Asesor Letrado,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_018_-_Marcelo_Rodriguez_Aranciva-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_018_-_Marcelo_Rodriguez_Aranciva-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_018_-_Marcelo_Rodriguez_Aranciva-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_018_-_Marcelo_Rodriguez_Aranciva-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_018_-_Marcelo_Rodriguez_Aranciva.JPG', 'path': 'original/RN_018_-_Marcelo_Rodriguez_Aranciva.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_018_-_Marcelo_Rodriguez_Aranciva.JPG,Marcelo Rodriguez Aranciva,Sin definir,/funcionarios/persona/marcelo-rodriguez-aranciva/385
Dirección de Prensa y Difusión,Director de Prensa y Difusión,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_3120-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_3120-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_3120-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_3120-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_3120.JPG', 'path': 'original/DSC_3120.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_3120.JPG,Sebastián Magliano,Sin definir,/funcionarios/persona/sebastian-magliano/24
Dirección General de Comunicación y Medios,Dirección General de Comunicación y Medios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_700-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_700-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_700-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_700-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_700.JPG', 'path': 'original/FU_700.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_700.JPG,Alejandro Álvarez Nobell,Sin definir,/funcionarios/persona/alejandro-alvarez-nobell/25
Dirección de Centro de Cómputos,Dirección de Centro de Cómputos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_717_-_Luciano_Fuccia-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_717_-_Luciano_Fuccia-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_717_-_Luciano_Fuccia-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_717_-_Luciano_Fuccia-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_717_-_Luciano_Fuccia.JPG', 'path': 'original/FU_717_-_Luciano_Fuccia.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_717_-_Luciano_Fuccia.JPG,Luciano Fuccia,Sin definir,/funcionarios/persona/luciano-fuccia/29
"Subdirección de Informática, Sistema Tributario y Administración Financiera","Subdirector de Informática, Sistema Tributario y Administración Financiera","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_165_-_Gustavo_Funes-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_165_-_Gustavo_Funes-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_165_-_Gustavo_Funes-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_165_-_Gustavo_Funes-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_165_-_Gustavo_Funes.JPG', 'path': 'original/FU_165_-_Gustavo_Funes.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_165_-_Gustavo_Funes.JPG,Gustavo Funes,Sin definir,/funcionarios/persona/gustavo-funes/30
Dirección de Informática,Dirección de Informática,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_154_-_Benjamien_Simes-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_154_-_Benjamien_Simes-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_154_-_Benjamien_Simes-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_154_-_Benjamien_Simes-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_154_-_Benjamien_Simes.JPG', 'path': 'original/FU_154_-_Benjamien_Simes.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_154_-_Benjamien_Simes.JPG,Benjamín Simes,Sin definir,/funcionarios/persona/benjamin-simes/31
Dirección General de Modernización y Tecnología,Dirección General de Modernización y Tecnología,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_738_-_Ignacio_De_Leon-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_738_-_Ignacio_De_Leon-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_738_-_Ignacio_De_Leon-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_738_-_Ignacio_De_Leon-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_738_-_Ignacio_De_Leon.JPG', 'path': 'original/FU_738_-_Ignacio_De_Leon.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_738_-_Ignacio_De_Leon.JPG,Ignacio De León,Sin definir,/funcionarios/persona/ignacio-de-leon/32
Subsecretaría de Modernización y Tecnología,Subsecretario de Modernización y Tecnología,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Luis_Mar%C3%ADa_Arguello-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Luis_Mar%C3%ADa_Arguello-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Luis_Mar%C3%ADa_Arguello-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Luis_Mar%C3%ADa_Arguello-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Luis_Mar%C3%ADa_Arguello.jpg', 'path': 'original/Luis_Mar%C3%ADa_Arguello.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Luis_Mar%C3%ADa_Arguello.jpg,Luis María Argüello,Sin definir,/funcionarios/persona/luis-maria-arguello/33
Subdirección de Cementerio San Vicente,Subdirección de Cementerio San Vicente,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_9465-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_9465-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_9465-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_9465-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_9465.JPG', 'path': 'original/DSC_9465.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_9465.JPG,Mariano Roberto Vincenzini,Sin definir,/funcionarios/persona/mariano-roberto-vincenzini/981
Dirección de Area Central,Dirección de Area Central,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_503_-_Carlos_Martineau-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_503_-_Carlos_Martineau-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_503_-_Carlos_Martineau-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_503_-_Carlos_Martineau-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_503_-_Carlos_Martineau.JPG', 'path': 'original/FU_503_-_Carlos_Martineau.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_503_-_Carlos_Martineau.JPG,Carlos Martiniau,Sin definir,/funcionarios/persona/carlos-martiniau/36
Subdirección de Espectáculos Públicos,Subdirección de Espectáculos Públicos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_677_-_Walter_Acebey-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_677_-_Walter_Acebey-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_677_-_Walter_Acebey-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_677_-_Walter_Acebey-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_677_-_Walter_Acebey.JPG', 'path': 'original/FU_677_-_Walter_Acebey.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_677_-_Walter_Acebey.JPG,Walter Acebey,Sin definir,/funcionarios/persona/walter-acebey/44
Dirección de Ferias y Mercados,Dirección de Ferias y Mercados,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_194_Fontan-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_194_Fontan-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_194_Fontan-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_194_Fontan-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_194_Fontan.JPG', 'path': 'original/FU_194_Fontan.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_194_Fontan.JPG,Hector Fontan,Sin definir,/funcionarios/persona/hector-fontan/47
Subdirección de Control Integral de la Vía Pública,Subdirección de Control Integral de la Vía Pública,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_654_-_Alejandro_Cejas-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_654_-_Alejandro_Cejas-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_654_-_Alejandro_Cejas-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_654_-_Alejandro_Cejas-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_654_-_Alejandro_Cejas.JPG', 'path': 'original/FU_654_-_Alejandro_Cejas.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_654_-_Alejandro_Cejas.JPG,Alejandro Cejas,Sin definir,/funcionarios/persona/alejandro-cejas/48
