cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Director,Dirección de Infraestructura de Servicios de Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_547_Abad.JPG', 'path': 'original/RM_547_Abad.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_547_Abad-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_547_Abad-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_547_Abad-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_547_Abad-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_547_Abad.JPG,Alberto Abad,Dirección de Infraestructura de Servicios de Salud,/funcionarios/persona/alberto-abad/115
Director,"Dirección de Planificación, Administración y Control de Gestión","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_519_-_Maria_Alejandra_Farias.JPG', 'path': 'original/FU_519_-_Maria_Alejandra_Farias.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_519_-_Maria_Alejandra_Farias-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_519_-_Maria_Alejandra_Farias-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_519_-_Maria_Alejandra_Farias-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_519_-_Maria_Alejandra_Farias-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_519_-_Maria_Alejandra_Farias.JPG,Maria Farias,"Dirección de Planificación, Administración y Control de Gestión",/funcionarios/persona/maria-farias/116
Director General,Dirección General de Programas de Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_580.JPG', 'path': 'original/RM_580.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_580-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_580-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_580-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_580-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_580.JPG,Lisandro Utz,Dirección General de Programas de Salud,/funcionarios/persona/lisandro-utz/117
Director,Dirección de Hogar Padre Lamónaca,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_180.JPG', 'path': 'original/RM_180.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_180-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_180-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_180-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_180-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_180.JPG,Gabriel Marinetti,Dirección de Hogar Padre Lamónaca,/funcionarios/persona/gabriel-marinetti/119
Subdirector,Subdirección de Hospital de Urgencias,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_670.JPG', 'path': 'original/RM_670.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_670-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_670-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_670-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_670-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_670.JPG,Maximiliano Tittarelli,Subdirección de Hospital de Urgencias,/funcionarios/persona/maximiliano-tittarelli/123
Subdirector,Subdirección de Emergencias Médicas Municipal 107,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_885_Pw1x64c.JPG', 'path': 'original/RM_885_Pw1x64c.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_885_Pw1x64c-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_885_Pw1x64c-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_885_Pw1x64c-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_885_Pw1x64c-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_885_Pw1x64c.JPG,Fernando Zalazar,Subdirección de Emergencias Médicas Municipal 107,/funcionarios/persona/fernando-zalazar/124
Subdirector,Subdirector de Especialidades Médicas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_057.JPG', 'path': 'original/RN_057.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_057-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_057-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_057-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_057-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_057.JPG,Claudia Casadei,Subdirector de Especialidades Médicas,/funcionarios/persona/claudia-casadei/129
Subdirector,Subdirección de Atención Primaria de la Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_629.JPG', 'path': 'original/RM_629.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_629-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_629-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_629-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_629-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_629.JPG,Ignacio Savio,Subdirección de Atención Primaria de la Salud,/funcionarios/persona/ignacio-savio/131
Subdirector,Subdirección de Tesorería,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_735.JPG', 'path': 'original/RM_735.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_735-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_735-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_735-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_735-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_735.JPG,Franco Gonzalez,Subdirección de Tesorería,/funcionarios/persona/franco-gonzalez/134
Director General,Director General de Cementerios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/AlfredoMartinCuri.jpg', 'path': 'original/AlfredoMartinCuri.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/AlfredoMartinCuri-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/AlfredoMartinCuri-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/AlfredoMartinCuri-thumbnail-125x125-70.jpg', 'path': 'thumbnail/AlfredoMartinCuri-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/AlfredoMartinCuri.jpg,Álfredo Curi,Director General de Cementerios,/funcionarios/persona/alfredo-curi/549
Director,Dirección de Coordinación General de Habilitaciones,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG', 'path': 'original/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG,Maria Maldonado,Dirección de Coordinación General de Habilitaciones,/funcionarios/persona/maria-maldonado/136
Director,Dirección de Contaduría,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_803_-_Nancy_Panici.JPG', 'path': 'original/RM_803_-_Nancy_Panici.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_803_-_Nancy_Panici-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_803_-_Nancy_Panici-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_803_-_Nancy_Panici-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_803_-_Nancy_Panici-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_803_-_Nancy_Panici.JPG,Nancy Panici,Dirección de Contaduría,/funcionarios/persona/nancy-panici/137
Director,Dirección de Compras y Contrataciones,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_903.JPG', 'path': 'original/RM_903.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_903-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_903-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_903-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_903-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_903.JPG,Roberto Herrera,Dirección de Compras y Contrataciones,/funcionarios/persona/roberto-herrera/138
Director,Dirección de Presupuesto,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs.JPG', 'path': 'original/RM_777_-_Carolina_Viartola_4vRkmMs.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs.JPG,Carolina Viartola,Dirección de Presupuesto,/funcionarios/persona/carolina-viartola/139
Subdirector,Subdirección de Catastro,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_905_-_Mario_Nieto.JPG', 'path': 'original/RM_905_-_Mario_Nieto.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_905_-_Mario_Nieto-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_905_-_Mario_Nieto-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_905_-_Mario_Nieto-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_905_-_Mario_Nieto-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_905_-_Mario_Nieto.JPG,Mario Nieto,Subdirección de Catastro,/funcionarios/persona/mario-nieto/140
Director,Dirección de Catastro,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_920_-_Silvia_Mira.JPG', 'path': 'original/RM_920_-_Silvia_Mira.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_920_-_Silvia_Mira-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_920_-_Silvia_Mira-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_920_-_Silvia_Mira-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_920_-_Silvia_Mira-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_920_-_Silvia_Mira.JPG,Silvia Mira,Dirección de Catastro,/funcionarios/persona/silvia-mira/141
Subdirector,Subdirector de Procuración Fiscal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_814_Tomas_Garcia_Faure.JPG', 'path': 'original/RM_814_Tomas_Garcia_Faure.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_814_Tomas_Garcia_Faure-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_814_Tomas_Garcia_Faure-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_814_Tomas_Garcia_Faure-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_814_Tomas_Garcia_Faure-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_814_Tomas_Garcia_Faure.JPG,Tomás García Faure,Subdirector de Procuración Fiscal,/funcionarios/persona/tomas-garcia-faure/142
Director,Director de Gestión e Inteligencia Fiscal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_798_-_Matias_Ramirez.JPG', 'path': 'original/RM_798_-_Matias_Ramirez.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_798_-_Matias_Ramirez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_798_-_Matias_Ramirez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_798_-_Matias_Ramirez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_798_-_Matias_Ramirez-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_798_-_Matias_Ramirez.JPG,Matías Ramirez,Director de Gestión e Inteligencia Fiscal,/funcionarios/persona/matias-ramirez/146
Subsecretario del Departamento Ejecutivo,Subsecretario de Ingresos Públicos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_111_-_Monica_Ferla.JPG', 'path': 'original/RN_111_-_Monica_Ferla.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_111_-_Monica_Ferla-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_111_-_Monica_Ferla-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_111_-_Monica_Ferla-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_111_-_Monica_Ferla-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_111_-_Monica_Ferla.JPG,Mónica Ferla,Subsecretario de Ingresos Públicos,/funcionarios/persona/monica-ferla/148
Secretario del Departamento Ejecutivo,Secretario de Economía y Finanzas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/ROMERO.jpg', 'path': 'original/ROMERO.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/ROMERO-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/ROMERO-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/ROMERO-thumbnail-125x125-70.jpg', 'path': 'thumbnail/ROMERO-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/ROMERO.jpg,Hugo Romero,Secretario de Economía y Finanzas,/funcionarios/persona/hugo-romero/149
Director,Dirección de Comunicaciones,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_489_-_Matias_Alemany.JPG', 'path': 'original/RM_489_-_Matias_Alemany.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_489_-_Matias_Alemany-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_489_-_Matias_Alemany-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_489_-_Matias_Alemany-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_489_-_Matias_Alemany-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_489_-_Matias_Alemany.JPG,Matias Alemany,Dirección de Comunicaciones,/funcionarios/persona/matias-alemany/157
Director,Dirección de Atención al Vecino,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_094_-_Hugo_Fragas.JPG', 'path': 'original/FU_094_-_Hugo_Fragas.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_094_-_Hugo_Fragas-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_094_-_Hugo_Fragas-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_094_-_Hugo_Fragas-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_094_-_Hugo_Fragas-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_094_-_Hugo_Fragas.JPG,Hugo Fragas,Dirección de Atención al Vecino,/funcionarios/persona/hugo-fragas/158
Director General,"Dirección General de Mesa General de Entradas, Aforos y Archivo General","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_476_-_Liliana_Winkelmann.JPG', 'path': 'original/RM_476_-_Liliana_Winkelmann.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_476_-_Liliana_Winkelmann-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_476_-_Liliana_Winkelmann-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_476_-_Liliana_Winkelmann-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_476_-_Liliana_Winkelmann-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_476_-_Liliana_Winkelmann.JPG,Liliana Winkelmann,"Dirección General de Mesa General de Entradas, Aforos y Archivo General",/funcionarios/persona/liliana-winkelmann/159
Subdirector,Subdirección de Control de Recursos Humanos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_393.JPG', 'path': 'original/RM_393.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_393-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_393-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_393-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_393-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_393.JPG,Rubén Donozo,Subdirección de Control de Recursos Humanos,/funcionarios/persona/ruben-donozo/162
Subsecretario del Departamento Ejecutivo,Subsecretaria de Recursos Humanos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_371_-_Yris_Uyua.JPG', 'path': 'original/RM_371_-_Yris_Uyua.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_371_-_Yris_Uyua-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_371_-_Yris_Uyua-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_371_-_Yris_Uyua-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_371_-_Yris_Uyua-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_371_-_Yris_Uyua.JPG,Yris Uyua,Subsecretaria de Recursos Humanos,/funcionarios/persona/yris-uyua/163
Director,Director de Central de Llamadas de Emergencia 109,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Urteaga_Jorge_Miguel.jpg', 'path': 'original/Urteaga_Jorge_Miguel.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Urteaga_Jorge_Miguel-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Urteaga_Jorge_Miguel-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Urteaga_Jorge_Miguel-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Urteaga_Jorge_Miguel-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Urteaga_Jorge_Miguel.jpg,Jorge Urteaga,Director de Central de Llamadas de Emergencia 109,/funcionarios/persona/jorge-urteaga/164
Director,Dirección de Automotores,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_534.JPG', 'path': 'original/RM_534.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_534-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_534-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_534-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_534-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_534.JPG,Pablo Salazar,Dirección de Automotores,/funcionarios/persona/pablo-salazar/168
Director,Dirección de Deportes,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_013.jpg', 'path': 'original/RM_013.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_013-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/RM_013-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_013-thumbnail-125x125-70.jpg', 'path': 'thumbnail/RM_013-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_013.jpg,Emilio Commisso,Dirección de Deportes,/funcionarios/persona/emilio-commisso/171
Director,Dirección de Discapacidad,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_441_-_Natalia_Yalovetzky.JPG', 'path': 'original/RM_441_-_Natalia_Yalovetzky.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_441_-_Natalia_Yalovetzky-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_441_-_Natalia_Yalovetzky-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_441_-_Natalia_Yalovetzky-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_441_-_Natalia_Yalovetzky-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_441_-_Natalia_Yalovetzky.JPG,Natalia Yalovetzky,Dirección de Discapacidad,/funcionarios/persona/natalia-yalovetzky/172
Subdirector,"Subdirección de Niñez, Adolescencia y Familia","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_389_-_Nadia_Gomez.JPG', 'path': 'original/FU_389_-_Nadia_Gomez.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_389_-_Nadia_Gomez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_389_-_Nadia_Gomez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_389_-_Nadia_Gomez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_389_-_Nadia_Gomez-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_389_-_Nadia_Gomez.JPG,Nadia Gomez,"Subdirección de Niñez, Adolescencia y Familia",/funcionarios/persona/nadia-gomez/174
Subdirector,Subdirección de ONG y Cooperativas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_298_-_Luis_Aguero.JPG', 'path': 'original/RM_298_-_Luis_Aguero.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_298_-_Luis_Aguero-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_298_-_Luis_Aguero-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_298_-_Luis_Aguero-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_298_-_Luis_Aguero-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_298_-_Luis_Aguero.JPG,Luis Aguero,Subdirección de ONG y Cooperativas,/funcionarios/persona/luis-aguero/178
